小区名称,房屋朝向,装修情况,供暖方式,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,关注人数,发布日期,VR看装修,近地铁,随时看房,详情页,楼层高低,楼层总高度,区,街道,环线位置,居住空间,功能间,总价(万元),单价(元/平),房屋面积(平米),地址,lat,lon
馨港庄园二区,南 北,其他,集中供暖,平层,板楼,混合结构,一梯三户,有,2025/3/12,2023/6/5,未满两年,无抵押,商品房,普通住宅,非共有,1,1个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101129410248.html,中楼层,6,顺义,李桥,六环外,2室2厅,1厨1卫,225,19325,116.43,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,简装,集中供暖,平层,板楼,混合结构,一梯两户,有,2024/5/18,2006/11/13,满五年,无抵押,商品房,普通住宅,非共有,9,11个月以前发布,VR看装修,,随时看房,https://bj.lianjia.com/ershoufang/101124434882.html,底层,6,顺义,李桥,六环外,2室2厅,1厨2卫,228,20653,110.4,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,其他,集中供暖,平层,板楼,混合结构,一梯两户,有,2024/7/27,2013/1/8,满五年,无抵押,商品房,普通住宅,非共有,10,8个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101124164313.html,底层,6,顺义,李桥,六环外,2室2厅,1厨1卫,235,21031,111.74,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,简装,集中供暖,平层,板楼,混合结构,一梯两户,有,2023/9/15,2006/11/17,满五年,无抵押,商品房,普通住宅,非共有,4,一年前发布,VR房源,,随时看房,https://bj.lianjia.com/ershoufang/101121071498.html,底层,6,顺义,李桥,六环外,2室2厅,1厨1卫,240,21537,111.44,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,其他,集中供暖,平层,板楼,混合结构,一梯两户,有,2024/12/17,2010/1/15,满五年,有抵押,商品房,普通住宅,非共有,1,4个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101128081104.html,顶层,6,顺义,李桥,六环外,2室2厅,1厨2卫,230,20643,111.42,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,简装,集中供暖,平层,板楼,混合结构,一梯三户,有,2023/10/13,2015/10/21,满五年,有抵押,商品房,普通住宅,非共有,3,一年前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101120958594.html,中楼层,6,顺义,李桥,六环外,2室1厅,1厨2卫,230,20540,111.98,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,精装,集中供暖,平层,板楼,混合结构,一梯三户,有,2024/12/13,2007/8/8,满五年,无抵押,商品房,普通住宅,非共有,10,4个月以前发布,VR看装修,,随时看房,https://bj.lianjia.com/ershoufang/101127399534.html,高楼层,6,顺义,李桥,六环外,2室2厅,1厨2卫,215,19200,111.98,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,精装,集中供暖,平层,板楼,混合结构,一梯两户,有,2025/3/4,2020/7/3,满两年,有抵押,商品房,普通住宅,共有,1,1个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101129062412.html,中楼层,6,顺义,李桥,六环外,2室1厅,1厨2卫,228,20405,111.74,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,精装,集中供暖,平层,板楼,混合结构,一梯两户,有,2024/10/28,2016/12/27,满五年,无抵押,商品房,普通住宅,共有,14,5个月以前发布,VR看装修,,随时看房,https://bj.lianjia.com/ershoufang/101127169297.html,中楼层,6,顺义,李桥,六环外,2室2厅,1厨2卫,215,19293,111.44,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,精装,集中供暖,平层,板楼,混合结构,一梯两户,有,2024/10/23,2014/4/29,满五年,有抵押,商品房,普通住宅,非共有,7,6个月以前发布,VR房源,,随时看房,https://bj.lianjia.com/ershoufang/101127166824.html,顶层,6,顺义,李桥,六环外,2室1厅,1厨2卫,215,19242,111.74,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/11/25,2020/2/11,满五年,有抵押,商品房,普通住宅,非共有,4,4个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101127759858.html,底层,6,顺义,李桥,六环外,2室1厅,1厨1卫,146,21087,69.24,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2025/3/30,2018/11/29,满五年,无抵押,商品房,普通住宅,非共有,8,28天以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101129637851.html,低楼层,6,顺义,李桥,六环外,2室2厅,1厨1卫,160,17890,89.44,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/11/6,2017/12/4,满五年,无抵押,商品房,普通住宅,非共有,2,5个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101127462845.html,高楼层,6,顺义,李桥,六环外,2室2厅,1厨1卫,180,20160,89.29,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/12/1,2024/11/25,未满两年,有抵押,商品房,普通住宅,非共有,4,4个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101127760927.html,顶层,6,顺义,李桥,六环外,2室1厅,1厨1卫,175,20514,85.31,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/11/22,2015/4/3,满五年,有抵押,商品房,普通住宅,非共有,3,5个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101127089826.html,中楼层,6,顺义,李桥,六环外,2室2厅,1厨1卫,190,21279,89.29,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,东南,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2022/9/1,2010/4/22,满五年,无抵押,商品房,普通住宅,非共有,18,一年前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101116403071.html,顶层,6,顺义,李桥,六环外,2室1厅,1厨1卫,135,20415,66.13,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2023/3/6,2015/8/6,满五年,无抵押,商品房,普通住宅,非共有,11,一年前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101118279581.html,顶层,6,顺义,李桥,六环外,2室2厅,1厨1卫,266,25119,105.9,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2024/9/29,2009/10/10,满五年,有抵押,商品房,普通住宅,非共有,5,6个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101126712970.html,底层,6,顺义,李桥,六环外,2室2厅,1厨1卫,190,21244,89.44,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,精装,集中供暖,平层,板楼,混合结构,无电梯,无,2022/11/13,2012/9/14,满五年,有抵押,商品房,普通住宅,非共有,42,一年前发布,VR房源,,随时看房,https://bj.lianjia.com/ershoufang/101117214278.html,顶层,6,顺义,李桥,六环外,2室2厅,1厨1卫,188,21055,89.29,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2025/2/25,2004/6/28,满五年,无抵押,商品房,普通住宅,非共有,4,1个月以前发布,VR看装修,,随时看房,https://bj.lianjia.com/ershoufang/101128849712.html,中楼层,6,顺义,李桥,六环外,2室2厅,1厨1卫,178,20866,85.31,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2024/10/13,2004/7/2,满五年,无抵押,商品房,普通住宅,非共有,11,6个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101127051997.html,顶层,6,顺义,李桥,六环外,2室1厅,1厨1卫,170,19863,85.59,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,精装,集中供暖,平层,板楼,混合结构,无电梯,无,2025/1/11,2015/5/28,满五年,无抵押,商品房,普通住宅,非共有,3,3个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101127817187.html,高楼层,6,顺义,李桥,六环外,2室2厅,1厨1卫,178,20797,85.59,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2025/1/15,2017/4/7,满五年,有抵押,商品房,普通住宅,非共有,15,3个月以前发布,VR房源,,随时看房,https://bj.lianjia.com/ershoufang/101128514921.html,顶层,6,顺义,李桥,六环外,2室1厅,1厨1卫,110,16662,66.02,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2023/12/2,2018/6/27,满五年,有抵押,商品房,普通住宅,非共有,7,一年前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101122142594.html,中楼层,6,顺义,李桥,六环外,2室1厅,1厨1卫,175,19950,87.72,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/12/2,2018/4/12,满五年,有抵押,商品房,普通住宅,共有,1,4个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101127864966.html,顶层,6,顺义,李桥,六环外,2室1厅,1厨1卫,150,22069,67.97,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/11/13,2021/9/1,满两年,无抵押,商品房,普通住宅,非共有,4,5个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101127561886.html,中楼层,6,顺义,李桥,六环外,3室1厅,1厨1卫,278,21753,127.8,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,精装,集中供暖,平层,板楼,混合结构,无电梯,无,2024/11/4,2022/12/28,满两年,无抵押,商品房,普通住宅,非共有,2,5个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101127238080.html,中楼层,6,顺义,李桥,六环外,3室2厅,1厨1卫,268,20976,127.77,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/9/28,2009/5/27,满五年,无抵押,商品房,普通住宅,非共有,9,6个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101126474167.html,底层,6,顺义,李桥,六环外,3室1厅,1厨1卫,266,20814,127.8,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2023/10/15,2010/1/19,满五年,有抵押,商品房,普通住宅,共有,9,一年前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101121507263.html,中楼层,6,顺义,李桥,六环外,3室2厅,1厨1卫,255,19954,127.8,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2024/1/11,2020/11/20,满两年,无抵押,商品房,普通住宅,非共有,12,一年前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101122619151.html,底层,6,顺义,李桥,六环外,3室1厅,1厨1卫,290,22692,127.8,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 西 北,精装,集中供暖,平层,板楼,混合结构,无电梯,无,2024/11/25,2005/7/30,满五年,无抵押,商品房,普通住宅,非共有,4,4个月以前发布,VR房源,,随时看房,https://bj.lianjia.com/ershoufang/101127760943.html,中楼层,6,顺义,李桥,六环外,3室1厅,1厨1卫,260,20383,127.56,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/11/9,2006/1/7,满五年,,商品房,普通住宅,非共有,3,5个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101127422959.html,中楼层,6,顺义,李桥,六环外,3室1厅,1厨1卫,260,20345,127.8,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,精装,集中供暖,平层,板楼,混合结构,无电梯,无,2023/8/29,2015/2/25,满五年,有抵押,商品房,普通住宅,非共有,19,一年前发布,VR看装修,,随时看房,https://bj.lianjia.com/ershoufang/101120677579.html,底层,6,顺义,李桥,六环外,3室2厅,1厨1卫,279,21797,128,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2025/3/23,2019/3/15,满五年,无抵押,商品房,普通住宅,非共有,1,1个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101129421567.html,中楼层,6,顺义,李桥,六环外,3室1厅,1厨1卫,225,20828,108.03,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2023/10/21,2020/12/4,满两年,有抵押,商品房,普通住宅,非共有,3,一年前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101121575667.html,底层,6,顺义,李桥,六环外,1室1厅,1厨1卫,235,34519,68.08,北京市顺义李桥馨港庄园三区,40.030962,116.67091
馨港庄园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2025/4/19,2005/5/10,满五年,无抵押,商品房,普通住宅,非共有,1,8天以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101130151319.html,顶层,6,顺义,李桥,六环外,3室1厅,1厨2卫,235,17695,132.81,北京市顺义李桥馨港庄园三区,40.030962,116.67091
樱花园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/2/24,2017/3/29,满五年,有抵押,商品房,普通住宅,非共有,2,一年前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101123040162.html,中楼层,6,顺义,李桥,五至六环,2室2厅,1厨1卫,330,26558,124.26,北京市顺义李桥樱花园三区,40.027995,116.625784
馨港庄园二区,南 北,精装,集中供暖,平层,板楼,混合结构,一梯两户,有,2022/10/29,2016/12/20,满五年,有抵押,商品房,普通住宅,非共有,8,一年前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101116872072.html,中楼层,6,顺义,李桥,六环外,2室1厅,1厨2卫,300,26849,111.74,北京市顺义李桥馨港庄园二区,40.03385,116.669204
馨港庄园二区,南 北,其他,集中供暖,平层,板楼,混合结构,一梯两户,有,2025/4/18,2009/8/11,满五年,,商品房,普通住宅,非共有,0,9天以前发布,VR房源,,随时看房,https://bj.lianjia.com/ershoufang/101129874352.html,顶层,6,顺义,李桥,六环外,2室1厅,1厨1卫,210,19249,109.1,北京市顺义李桥馨港庄园二区,40.03385,116.669204
樱花园一区,南 北,其他,自供暖,平层,板楼,混合结构,无电梯,无,2025/3/25,2017/8/28,满五年,无抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,,随时看房,https://bj.lianjia.com/ershoufang/101129606186.html,中楼层,7,顺义,李桥,五至六环,2室1厅,1厨1卫,215,22065,97.44,北京市顺义李桥樱花园一区,40.024858,116.630326
馨港庄园二区,南 北,其他,集中供暖,平层,板楼,混合结构,一梯两户,有,2025/2/10,2006/7/14,满五年,无抵押,商品房,普通住宅,非共有,6,2个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101128751438.html,底层,6,顺义,李桥,六环外,2室1厅,1厨2卫,230,21082,109.1,北京市顺义李桥馨港庄园二区,40.03385,116.669204
樱花园一区,南,精装,自供暖,平层,板楼,混合结构,无电梯,无,2024/8/23,2011/10/21,满五年,无抵押,商品房,普通住宅,非共有,2,7个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101126134109.html,底层,7,顺义,李桥,五至六环,2室1厅,1厨1卫,232,23810,97.44,北京市顺义李桥樱花园一区,40.024858,116.630326
馨港庄园二区,南 北,其他,集中供暖,平层,板楼,混合结构,一梯两户,有,2024/12/8,2007/3/22,满五年,,商品房,普通住宅,非共有,4,4个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101127941161.html,底层,6,顺义,李桥,六环外,2室2厅,1厨2卫,240,22223,108,北京市顺义李桥馨港庄园二区,40.03385,116.669204
樱花园一区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2023/6/30,2016/4/16,满五年,无抵押,商品房,普通住宅,非共有,5,一年前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101119953501.html,高楼层,6,顺义,李桥,五至六环,2室1厅,1厨1卫,220,27292,80.61,北京市顺义李桥樱花园一区,40.024858,116.630326
樱花园三区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2024/5/2,2014/1/24,满五年,有抵押,商品房,普通住宅,共有,1,11个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101124047543.html,高楼层,6,顺义,李桥,五至六环,2室1厅,1厨1卫,245,24730,99.07,北京市顺义李桥樱花园三区,40.027995,116.625784
樱花园三区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2025/1/21,2019/2/19,满五年,有抵押,商品房,普通住宅,非共有,0,3个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101128471394.html,高楼层,6,顺义,李桥,五至六环,2室1厅,1厨1卫,225,27547,81.68,北京市顺义李桥樱花园三区,40.027995,116.625784
樱花园一区,南 北,简装,自供暖,错层,板楼,混合结构,无电梯,无,2023/8/5,2018/8/3,满五年,无抵押,商品房,普通住宅,非共有,5,一年前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101120253685.html,低楼层,7,顺义,李桥,五至六环,2室1厅,1厨1卫,228,22081,103.26,北京市顺义李桥樱花园一区,40.024858,116.630326
樱花园二区,南 北,其他,集中供暖,错层,板楼,混合结构,无电梯,无,2025/3/3,2019/3/20,满五年,有抵押,商品房,普通住宅,非共有,2,1个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101129212410.html,底层,6,顺义,李桥,五至六环,2室1厅,1厨1卫,235,24217,97.04,北京市顺义李桥樱花园二区,40.025293,116.626287
樱花园一区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2025/3/6,2009/11/24,满五年,无抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101128444287.html,高楼层,7,顺义,李桥,五至六环,2室1厅,1厨1卫,220,20371,108,北京市顺义李桥樱花园一区,40.024858,116.630326
馨港庄园二区,南 北,其他,集中供暖,平层,板楼,混合结构,一梯两户,有,2025/2/10,2006/7/14,满五年,无抵押,商品房,普通住宅,非共有,6,2个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101128751438.html,底层,6,顺义,李桥,六环外,2室1厅,1厨2卫,230,21082,109.1,北京市顺义李桥馨港庄园二区,40.03385,116.669204
樱花园一区,南 北,其他,自供暖,平层,板楼,混合结构,无电梯,无,2025/3/25,2017/8/28,满五年,无抵押,商品房,普通住宅,非共有,0,1个月以前发布,VR看装修,,随时看房,https://bj.lianjia.com/ershoufang/101129606186.html,中楼层,7,顺义,李桥,五至六环,2室1厅,1厨1卫,215,22065,97.44,北京市顺义李桥樱花园一区,40.024858,116.630326
樱花园一区,南 北,简装,集中供暖,平层,板楼,混合结构,无电梯,无,2024/9/11,2014/2/24,满五年,无抵押,商品房,普通住宅,非共有,1,7个月以前发布,VR房源,,随时看房,https://bj.lianjia.com/ershoufang/101126493542.html,底层,6,顺义,李桥,五至六环,2室1厅,1厨1卫,240,31308,76.66,北京市顺义李桥樱花园一区,40.024858,116.630326
馨港庄园二区,南 北,其他,集中供暖,平层,板楼,混合结构,一梯两户,有,2024/1/5,2013/1/10,满五年,无抵押,商品房,普通住宅,共有,7,一年前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101122526302.html,低楼层,6,顺义,李桥,六环外,2室2厅,1厨2卫,215,19754,108.84,北京市顺义李桥馨港庄园二区,40.03385,116.669204
樱花园一区,南 北,其他,集中供暖,平层,板楼,混合结构,无电梯,无,2025/3/18,2004/1/2,满五年,无抵押,商品房,普通住宅,非共有,1,1个月以前发布,VR房源,,,https://bj.lianjia.com/ershoufang/101129527387.html,中楼层,7,顺义,李桥,五至六环,2室2厅,1厨1卫,205,18982,108,北京市顺义李桥樱花园一区,40.024858,116.630326
世嘉光织谷西区,南 北,精装,集中供暖,平层,板楼,钢混结构,一梯三户,有,2024/7/13,2024/7/13,未满两年,有抵押,商品房,普通住宅,非共有,9,9个月以前发布,VR看装修,,,https://bj.lianjia.com/ershoufang/101125461700.html,中楼层,6,怀柔,怀柔,六环外,2室2厅,1厨1卫,245,21840,112.18,北京市怀柔怀柔世嘉光织谷西区,40.349807,116.65699
世嘉光织谷东区,南 北,精装,集中供暖,平层,板楼,钢混结构,一梯两户,有,2025/4/4,2014/11/20,满五年,无抵押,商品房,普通住宅,非共有,2,23天以前发布,VR看装修,,随时看房,https://bj.lianjia.com/ershoufang/101129876072.html,顶层,5,怀柔,怀柔,六环外,2室2厅,1厨2卫,221,20075,110.09,北京市怀柔怀柔世嘉光织谷东区,40.349395,116.660764
蓬莱公寓东区,南 北,简装,集中供暖,,板楼,混合结构,无电梯,无,2025/2/27,2008/4/16,满五年,无抵押,商品房,普通住宅,非共有,8,1个月以前发布,VR房源,,随时看房,https://bj.lianjia.com/ershoufang/101129086040.html,中楼层,6,昌平,北七家,五至六环,2室1厅,1厨2卫,249,22620,110.08,北京市昌平北七家蓬莱公寓东区,40.124538,116.417606
碧桂园小区C区,东 南 西,精装,自供暖,平层,板塔结合,钢混结构,一梯四户,有,2025/2/25,2009/8/14,满五年,无抵押,商品房,普通住宅,非共有,17,1个月以前发布,VR看装修,,随时看房,https://bj.lianjia.com/ershoufang/101129052936.html,中楼层,16,房山,长阳,五至六环,2室1厅,1厨2卫,240,20233,118.62,北京市房山长阳碧桂园小区C区,39.761225,116.166933
