分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
朝阳,山水文园三期,朝阳 十里河 三至四环,2室2厅1厨2卫,117.94㎡,95.86㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共9层),平层,板楼,钢混结构,一梯两户,有,2024-06-21,2015-12-24,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,山水文园三期  南北通透大两居  满五年只有契税,1010万,"85,637元/平",山水文园三期 -十里河,2室2厅,117.94平米,"('9层',)",,板楼,24人关注,10个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101124896663.html
房山,大宁山庄四区,房山 长阳 五至六环,2室1厅1厨1卫,117.29㎡,101.32㎡,南 北,毛坯,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,钢混结构,一梯两户,有,2025-03-19,2015-10-26,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,洋房小区满五唯一南北通透交通便利,360万,"30,694元/平",大宁山庄四区 -长阳,2室1厅,117.29平米,"('6层',)",2013年,板楼,1人关注,1个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101129554806.html
西城,庄胜二期,西城 宣武门 二环内,2室2厅1厨2卫,111.99㎡,84.83㎡,西,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共12层),平层,板塔结合,钢混结构,两梯四户,有,2024-12-05,2008-12-27,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,庄胜二期 户型方正两居 满五唯一 费用低,1500万,"133,941元/平",庄胜二期 -宣武门,2室2厅,111.99平米,"('顶层(共12层)',)",2004年,板塔结合,8人关注,4个月以前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101127810538.html
朝阳,安立花园,朝阳 亚运村 四至五环,2室2厅1厨2卫,122.65㎡,,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共12层),平层,板楼,钢混结构,一梯两户,有,2023-06-10,2011-10-18,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,安立花园，南北通透大居，业主自住，装修保持好,950万,"77,457元/平",安立花园 -亚运村,2室2厅,122.65平米,"('低楼层(共12层)',)",1998年,板楼,41人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101119648209.html
朝阳,远洋天地二期,朝阳 四惠 四至五环,2室2厅1厨2卫,115.35㎡,,北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共26层),复式,塔楼,钢混结构,三梯十户,有,2025-03-23,2021-09-03,满两年,有抵押 303万元 客户偿还,商品房,普通住宅,非共有,已上传房本照片,远洋天地二期精装复式，高层对花园，满二年,705万,"61,119元/平",远洋天地二期 -四惠,2室2厅,115.35平米,"('中楼层(共26层)',)",2003年,塔楼,8人关注,1个月以前发布,VR房源,,近地铁,房本满两年,,https://bj.lianjia.com/ershoufang/101129611532.html
朝阳,蓝色家园,朝阳 望京 四至五环,2室1厅1厨2卫,124.07㎡,,东南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共30层),平层,板塔结合,钢混结构,三梯五户,有,2025-03-01,2015-10-23,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,蓝色家园 2室1厅 东南,595万,"47,957元/平",蓝色家园 -望京,2室1厅,124.07平米,"('底层(共30层)',)",2003年,板塔结合,6人关注,1个月以前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129168218.html
朝阳,方恒国际中心,朝阳 望京 四至五环,2室1厅1厨2卫,120.18㎡,84.83㎡,西南,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共28层),平层,塔楼,钢混结构,五梯十五户,有,2024-10-25,2009-12-28,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,方恒国际中心 2室1厅 西南,435万,"36,196元/平",方恒国际中心 -望京,2室1厅,120.18平米,"('高楼层(共28层)',)",2008年,塔楼,42人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101127261203.html
朝阳,苹果社区北区,朝阳 双井 三至四环,2室1厅1厨1卫,128.46㎡,96.76㎡,东南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共21层),平层,塔楼,钢混结构,四梯二十一户,有,2021-10-13,2015-12-22,满五年,有抵押 269万元,商品房,普通住宅,非共有,已上传房本照片,苹果北区两居 东南双朝向 采光好,800万,"62,277元/平",苹果社区北区 -双井,2室1厅,128.46平米,"('21层',)",2008年,塔楼,138人关注,一年前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101113259376.html
朝阳,CBD总部公寓一期,朝阳 双井 二至三环,2室2厅1厨2卫,117㎡,97.9㎡,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共13层),平层,板楼,钢混结构,一梯两户,有,2023-12-13,2007-03-16,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,CBD总部公寓一期高层南北通透二居 视野好无遮挡,1200万,"102,565元/平",CBD总部公寓一期 -双井,2室2厅,117平米,"('13层',)",,板楼,22人关注,一年前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101122125940.html
丰台,丽泽雅园,丰台 马连道 二至三环,2室1厅1厨1卫,111.45㎡,92.49㎡,东南 北,其他,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共24层),平层,塔楼,钢混结构,三梯八户,有,2023-03-15,2012-08-16,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,丽泽商务区， 丽泽雅园满五年唯一 中间层 地铁口,720万,"64,603元/平",丽泽雅园 -马连道,2室1厅,111.45平米,"('中楼层(共24层)',)",2005年,塔楼,9人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101118336421.html
北京经济技术开发区,浉城百丽,北京经济技术开发区 亦庄 五至六环,2室2厅1厨1卫,128.79㎡,114.3㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共4层),平层,板楼,混合结构,,无,2022-12-09,2018-09-10,满五年,有抵押 60万元 公积金 业主自还,商品房,普通住宅,非共有,已上传房本照片,浉城百丽 满五唯一  诚意出售,899万,"69,804元/平",浉城百丽 -亦庄,2室2厅,128.79平米,"('底层(共4层)',)",2002年,板楼,20人关注,一年前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101117416378.html
朝阳,朝阳无限芳菁苑,朝阳 甘露园 四至五环,2室1厅1厨2卫,115.7㎡,,东,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共21层),平层,塔楼,钢混结构,三梯十一户,有,2024-12-09,2004-04-12,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,朝阳无限芳菁苑 2室1厅 东,550万,"47,537元/平",朝阳无限芳菁苑 -甘露园,2室1厅,115.7平米,"('21层',)",2003年,塔楼,8人关注,4个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101127968550.html
海淀,中成大厦,海淀 圆明园 四至五环,2室1厅1厨1卫,117.14㎡,,东 西,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共14层),复式,板楼,钢混结构,两梯一户,有,2023-11-02,1998-07-30,满五年,无抵押,商品房,公寓（住宅）,非共有,已上传房本照片,中关村地铁站旁，总价少，带电梯的三居室。,610万,"52,075元/平",中成大厦 -圆明园,2室1厅,117.14平米,"('高楼层(共14层)',)",,板楼,31人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101121721221.html
朝阳,东区国际,朝阳 红庙 三至四环,2室1厅1厨2卫,129.54㎡,104.11㎡,东,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共32层),平层,塔楼,钢混结构,三梯八户,有,2023-08-18,2008-10-16,满五年,有抵押 500 金融公司垫资,商品房,普通住宅,非共有,已上传房本照片,东区国际东向两居 诚意出售 高层视野好,820万,"63,301元/平",东区国际 -红庙,2室1厅,129.54平米,"('高楼层(共32层)',)",2005年,塔楼,18人关注,一年前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101120648898.html
房山,徜徉嘉园8号院,房山 长阳 五至六环,2室1厅1厨2卫,121.37㎡,94.76㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共18层),平层,板楼,钢混结构,两梯两户,有,2023-08-18,2015-12-20,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,徜徉嘉园8号院 南北通透2居 双卫 满五唯一,450万,"37,077元/平",徜徉嘉园8号院 -长阳,2室1厅,121.37平米,"('底层(共18层)',)",2014年,板楼,7人关注,一年前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101120645862.html
北京经济技术开发区,听涛雅苑,北京经济技术开发区 亦庄 五至六环,2室1厅1厨1卫,115.1㎡,99.31㎡,南 北,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共8层),平层,板楼,钢混结构,一梯三户,有,2025-02-12,2005-06-13,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,听涛雅苑 2室1厅 南 北,590万,"51,260元/平",听涛雅苑 -亦庄,2室1厅,115.1平米,"('顶层(共8层)',)",2000年,板楼,3人关注,2个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101128746732.html
朝阳,CBD国际高尔夫别墅,朝阳 百子湾 四至五环,2室1厅1厨2卫,121.43㎡,104.68㎡,南 北,精装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共3层),平层,板楼,钢混结构,一梯两户,有,2024-03-20,2009-06-06,满五年,无抵押,商品房,公寓,非共有,已上传房本照片,CBD国际高尔夫别墅 2室1厅 南 北,769万,"63,329元/平",CBD国际高尔夫别墅 -百子湾,2室1厅,121.43平米,"('低楼层(共3层)',)",2006年,板楼,64人关注,一年前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101123470422.html
朝阳,东润枫景一期,朝阳 朝阳公园 四至五环,2室2厅1厨2卫,123.59㎡,,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共9层),平层,板楼,钢混结构,一梯两户,有,2023-03-06,2017-06-27,满五年,有抵押,商品房,普通住宅,共有,已上传房本照片,东四环北路东润枫景双卫全明两居满五年唯一精装出售,950万,"76,868元/平",东润枫景一期 -朝阳公园,2室2厅,123.59平米,"('中楼层(共9层)',)",2001年,板楼,84人关注,一年前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101118284197.html
朝阳,公园五号,朝阳 甜水园 三至四环,2室2厅1厨2卫,114.7㎡,,西南,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共22层),平层,塔楼,钢混结构,两梯六户,有,2024-09-28,2004-12-22,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,公园五号西南两居  满五年唯一 产权清晰,925万,"80,646元/平",公园五号 -甜水园,2室2厅,114.7平米,"('中楼层(共22层)',)",2004年,塔楼,4人关注,6个月以前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101126779680.html
海淀,强佑清河新城府学上院,海淀 清河 五至六环,2室1厅1厨1卫,116.34㎡,88.83㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共27层),平层,板塔结合,钢混结构,两梯两户,有,2023-07-19,2011-07-01,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,清河电梯新房，南北大两居，双卫，适合多口之家,860万,"73,922元/平",强佑清河新城府学上院 -清河,2室1厅,116.34平米,"('中楼层(共27层)',)",2009年,板塔结合,92人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101120219518.html
朝阳,天溪园,朝阳 奥林匹克公园 五至六环,2室1厅1厨1卫,127.99㎡,100.36㎡,南 北,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共9层),平层,板楼,钢混结构,一梯两户,有,2024-09-01,2009-06-11,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,3.05米层高，满五唯一，落地飘窗，南北通透，,950万,"74,225元/平",天溪园 -奥林匹克公园,2室1厅,127.99平米,"('中楼层(共9层)',)",2007年,板楼,39人关注,7个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101126341539.html
朝阳,金隅国际,朝阳 望京 四至五环,2室2厅1厨1卫,128.69㎡,98.02㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共32层),平层,板塔结合,钢混结构,三梯六户,有,2023-10-27,2010-10-13,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,金隅国际，刷卡入户，满五年婚房，南北通透,748万,"58,125元/平",金隅国际 -望京,2室2厅,128.69平米,"('低楼层(共32层)',)",,板塔结合,19人关注,一年前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101121466919.html
朝阳,金隅国际,朝阳 望京 四至五环,2室1厅1厨1卫,120.26㎡,91.6㎡,西北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共32层),平层,板塔结合,钢混结构,三梯六户,有,2023-09-19,2005-06-02,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,金隅国际高楼层两居室，视野开阔，房屋保持很好,750万,"62,365元/平",金隅国际 -望京,2室1厅,120.26平米,"('高楼层(共32层)',)",,板塔结合,5人关注,一年前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101121153225.html
朝阳,UHN国际村,朝阳 三元桥 三至四环,2室1厅1厨2卫,118.23㎡,,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共28层),复式,板楼,钢混结构,两梯三户,有,2024-11-24,2015-08-17,满五年,有抵押 100万元 客户偿还,商品房,普通住宅,共有,已上传房本照片,国际村不临街精装复式两居 观景户型 动静分区 诚售,918万,"77,646元/平",UHN国际村 -三元桥,2室1厅,118.23平米,"('低楼层(共28层)',)",2003年,板楼,17人关注,4个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101127714901.html
西城,贵都国际,西城 天宁寺 二至三环,2室1厅0厨1卫,116.06㎡,93.27㎡,南,毛坯,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共20层),平层,塔楼,钢混结构,四梯七户,有,2023-08-28,2010-01-14,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,南滨河路27号 70年住宅 户型方正 南向,615万,"52,990元/平",贵都国际 -天宁寺,2室1厅,116.06平米,"('低楼层(共20层)',)",2007年,塔楼,18人关注,一年前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101120799896.html
昌平,望都家园,昌平 北七家 五至六环,2室2厅1厨2卫,117.12㎡,,南 西 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共7层),错层,板楼,混合结构,,无,2023-11-14,2005-10-18,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,望都家园 错层两居室 精装修 业主诚意出售,345万,"29,457元/平",望都家园 -北七家,2室2厅,117.12平米,"('7层',)",,板楼,15人关注,一年前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101121011582.html
朝阳,双花园南里一区,朝阳 双井 二至三环,2室1厅1厨1卫,121.71㎡,,西,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共22层),平层,塔楼,钢混结构,两梯八户,有,2024-04-18,2017-05-19,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,双花园南里一区满五唯一精装高层格局方正业主很有诚意,715万,"58,747元/平",双花园南里一区 -双井,2室1厅,121.71平米,"('22层',)",2000年,塔楼,11人关注,一年前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101123904735.html
朝阳,山水巢东,朝阳 北苑,2室1厅1厨1卫,120.41㎡,97.78㎡,东北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共14层),错层,塔楼,钢混结构,两梯六户,有,2024-06-20,2017-02-23,满五年,有抵押 500万元,商品房,普通住宅,非共有,已上传房本照片,楼层好，户型方正，交通方便，小区环境和物业好,799万,"66,357元/平",山水巢东 -北苑,2室1厅,120.41平米,"('高楼层(共14层)',)",2004年,塔楼,14人关注,10个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101125041466.html
朝阳,金星园,朝阳 三元桥 三至四环,2室2厅1厨1卫,111.86㎡,92.3㎡,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共14层),平层,板楼,钢混结构,两梯三户,有,2025-03-17,2015-12-15,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,太阳星城板楼小高层 双南向两居室 二次精装,1220万,"109,065元/平",金星园 -三元桥,2室2厅,111.86平米,"('高楼层(共14层)',)",,板楼,0人关注,1个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101129357491.html
朝阳,苹果社区北区,朝阳 双井 三至四环,2室1厅1厨1卫,111.54㎡,90.51㎡,东,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共33层),平层,塔楼,钢混结构,四梯十二户,有,2025-03-14,2013-01-24,满五年,有抵押 客户偿还,商品房,公寓,非共有,已上传房本照片,苹果社区北区 2室1厅 东,529万,"47,427元/平",苹果社区北区 -双井,2室1厅,111.54平米,"('33层',)",2007年,塔楼,6人关注,1个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101129461678.html
朝阳,博雅园,朝阳 农展馆 三至四环,2室1厅1厨2卫,125.49㎡,,东,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共28层),平层,塔楼,钢混结构,三梯八户,有,2024-03-29,2010-12-28,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,朝阳公园蓝色港湾博雅园高层观景两居室,990万,"78,891元/平",博雅园 -农展馆,2室1厅,125.49平米,"('中楼层(共28层)',)",2002年,塔楼,18人关注,一年前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101123651317.html
朝阳,百子湾家园二区,朝阳 百子湾 四至五环,2室1厅1厨2卫,111.91㎡,90.21㎡,东南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共24层),平层,板塔结合,钢混结构,两梯五户,有,2024-10-26,2007-11-26,满五年,无抵押,一类经济适用房,普通住宅,非共有,已上传房本照片,百子湾家园二区，双卫两居室，位置安静，无遮挡,498万,"44,501元/平",百子湾家园二区 -百子湾,2室1厅,111.91平米,"('低楼层(共24层)',)",2006年,板塔结合,9人关注,5个月以前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101127066715.html
顺义,东方太阳城,顺义 顺义其它 六环外,2室2厅1厨2卫,112.07㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,混合结构,一梯两户,有,2024-07-22,2023-06-16,未满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,东方太阳城 2室2厅 南 北,308万,"27,483元/平",东方太阳城 -顺义其它,2室2厅,112.07平米,"('低楼层(共6层)',)",2008年,板楼,5人关注,9个月以前发布,VR房源,,,,随时看房,https://bj.lianjia.com/ershoufang/101125636230.html
朝阳,朝阳无限芳菁苑,朝阳 甘露园 四至五环,2室1厅1厨2卫,117.1㎡,,西,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共21层),平层,塔楼,钢混结构,三梯九户,有,2024-11-23,2019-04-11,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,朝阳无限芳菁苑 2室1厅 西,588万,"50,214元/平",朝阳无限芳菁苑 -甘露园,2室1厅,117.1平米,"('21层',)",2003年,塔楼,5人关注,5个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101127714999.html
朝阳,后现代城B区,朝阳 大望路 三至四环,2室1厅1厨1卫,111.56㎡,,北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共14层),平层,塔楼,钢混结构,两梯五户,有,2023-10-23,2017-06-26,满五年,有抵押 200万元 客户偿还,商品房,普通住宅,非共有,已上传房本照片,后现代城B区  户型方正  落地窗,440万,"39,441元/平",后现代城B区 -大望路,2室1厅,111.56平米,"('中楼层(共14层)',)",2004年,塔楼,4人关注,一年前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101120854580.html
朝阳,北京青年城,朝阳 北苑 五至六环,2室1厅1厨1卫,111.68㎡,90.16㎡,东 南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共12层),平层,塔楼,钢混结构,一梯四户,有,2024-07-17,2016-07-08,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,满五唯一，南北通透，全明格局，成本低，精装修,615万,"55,069元/平",北京青年城 -北苑,2室1厅,111.68平米,"('低楼层(共12层)',)",,塔楼,6人关注,9个月以前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101125531370.html
昌平,龙泽苑西区,昌平 回龙观 五至六环,2室1厅1厨1卫,110.05㎡,,东南,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共22层),平层,塔楼,钢混结构,两梯五户,有,2023-02-14,2004-04-20,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,电梯两居室，中高层视野开阔，满五年唯一，购房成本低,600万,"54,521元/平",龙泽苑西区 -回龙观,2室1厅,110.05平米,"('22层',)",2002年,塔楼,14人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101117954290.html
朝阳,后现代城B区,朝阳 大望路 三至四环,2室1厅0厨1卫,111.83㎡,,北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共14层),平层,塔楼,钢混结构,两梯七户,有,2023-06-11,2016-03-11,满五年,有抵押,商品房,普通住宅,非共有,已上传房本照片,后现代城B区 70年产权商品房，民水民电,410万,"36,663元/平",后现代城B区 -大望路,2室1厅,111.83平米,"('低楼层(共14层)',)",2004年,塔楼,42人关注,一年前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101119699195.html
顺义,龙湖香醍漫步三区,顺义 马坡 六环外,2室2厅1厨2卫,122.5㎡,,南 北,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共6层),平层,板楼,钢混结构,一梯四户,有,2024-06-24,2015-12-02,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,龙湖香醍漫步三区电梯洋房精装修诚心出售,380万,"31,021元/平",龙湖香醍漫步三区 -马坡,2室2厅,122.5平米,"('顶层(共6层)',)",2008年,板楼,24人关注,9个月以前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101125117041.html
朝阳,天畅园,朝阳 奥林匹克公园 五至六环,2室1厅1厨2卫,125.86㎡,99.38㎡,南,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共32层),平层,塔楼,钢混结构,四梯九户,有,2024-11-21,2011-03-23,满五年,有抵押 200万元 业主自还,商品房,普通住宅,非共有,已上传房本照片,天畅园 全南大两居 满五唯一 户型方正 诚意出售,830万,"65,947元/平",天畅园 -奥林匹克公园,2室1厅,125.86平米,"('低楼层(共32层)',)",2008年,塔楼,8人关注,5个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101127696190.html
顺义,双裕花园西区,顺义 后沙峪 五至六环,2室1厅1厨2卫,110.29㎡,,南 北,其他,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共5层),平层,板楼,混合结构,,无,2024-04-05,2020-08-07,满两年,有抵押 230万元 中国银行,商品房,普通住宅,非共有,已上传房本照片,双裕西区楼层好，采光明亮，位置安静，看房方便。,395万,"35,815元/平",双裕花园西区 -后沙峪,2室1厅,110.29平米,"('中楼层(共5层)',)",1999年,板楼,11人关注,一年前发布,VR房源,,,房本满两年,,https://bj.lianjia.com/ershoufang/101123782021.html
朝阳,三全公寓,朝阳 农展馆 三至四环,2室1厅1厨2卫,110.38㎡,,东 西,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共25层),平层,塔楼,钢混结构,两梯八户,有,2023-09-01,2019-04-24,满五年,无抵押,商品房,公寓/公寓,非共有,已上传房本照片,三全公寓   东西全明的两居室    精装修 拎包入住。,810万,"73,383元/平",三全公寓 -农展馆,2室1厅,110.38平米,"('低楼层(共25层)',)",1997年,塔楼,31人关注,一年前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101120859499.html
朝阳,保利金泉,朝阳 亚运村 四至五环,2室2厅1厨1卫,114.53㎡,89.81㎡,西北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共30层),平层,板塔结合,钢混结构,四梯十户,有,2024-05-17,2010-03-12,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,保利金泉 观景2居 无遮挡私密性好 阳台下是水系,856万,"74,741元/平",保利金泉 -亚运村,2室2厅,114.53平米,"('中楼层(共30层)',)",2008年,板塔结合,52人关注,11个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101124458308.html
顺义,蓝天苑,顺义 首都机场 五至六环,2室1厅1厨1卫,118.44㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共13层),平层,板楼,混合结构,一梯两户,有,2025-01-03,2018-07-05,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,蓝天苑 2室1厅 南 北,399万,"33,688元/平",蓝天苑 -首都机场,2室1厅,118.44平米,"('中楼层(共13层)',)",2004年,板楼,4人关注,3个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101128267796.html
